feature,stability_freq,mean_sign,rf_importance_mean,stable_core_flag
motor_vehicle_crash_deaths_ci_high,1.0,-1.0,0.006994256268293612,1
adult_obesity_ci_low,1.0,-1.0,0.0033040758612457163,1
irr_county_value,1.0,-1.0,0.0031240028488177672,1
ratio_of_population_to_primary_care_physicians,1.0,-1.0,0.0030676819712838086,1
driving_alone_to_work_ci_low_white,1.0,1.0,0.002836378173312585,1
poor_mental_health_days_ci_high,1.0,1.0,0.0026591823083742263,1
poor_mental_health_days_raw_value,1.0,1.0,0.0022956574388545052,1
low_birthweight_ci_low_white,1.0,1.0,0.002213276467017644,1
some_college_ci_high,1.0,-1.0,0.002071573203584024,1
gender_pay_gap_ci_high,0.9933333333333333,-0.9933333333333333,0.0028595851668077486,1
ratio_of_population_to_primary_care_providers_other_than_physic,0.9933333333333333,-0.9933333333333333,0.002663041636763377,1
american_indian_or_alaska_native_raw_value,0.9933333333333333,-0.9933333333333333,0.002616233468402057,1
motor_vehicle_crash_deaths_raw_value,0.9866666666666667,-0.9866666666666667,0.00426905571105475,1
rural_raw_value,0.9866666666666667,-0.9866666666666667,0.0030098330055180005,1
driving_alone_to_work_ci_high,0.9866666666666667,-0.9866666666666667,0.002248086523762119,1
gender_pay_gap_raw_value,0.98,-0.98,0.0025817968354591033,1
suicides_ci_high_white,0.98,-0.98,0.0021762940831863624,1
some_college_raw_value,0.98,-0.98,0.0018895555687136116,1
div_9,0.98,-0.98,0.00021223821772662447,1
social_associations_numerator,0.9733333333333334,0.9733333333333334,0.008799851384336019,1
percentage_of_households_with_high_housing_costs_ci_low,0.9733333333333334,0.9733333333333334,0.0020117266126905495,1
high_school_graduation_raw_value,0.96,-0.96,0.0028595990406389987,1
motor_vehicle_crash_deaths_ci_high_white,0.9533333333333334,-0.9533333333333334,0.004838192712452133,1
income_inequality_ci_high,0.9533333333333334,-0.9533333333333334,0.0027753332591379594,1
frequent_mental_distress_ci_high,0.9533333333333334,0.9533333333333334,0.0015577101615181401,1
median_household_income_ci_low_white,0.94,0.94,0.0019111647878992325,1
number_of_juvenile_delinquency_cases_formally_processed_by_a_ju,0.9333333333333333,0.9333333333333333,0.0016412779490285966,1
premature_death_flag_black_no_flag_1_unreliable_2_suppressed,0.92,0.92,0.00016564103699697299,1
div_5,0.9133333333333333,-0.8866666666666667,0.00037546601325462654,1
premature_death_flag_0_no_flag_1_unreliable_2_suppressed,0.9133333333333333,-0.9133333333333333,4.650984618620008e-06,1
