feature,stability_freq,mean_sign,rf_importance_mean,stable_core_flag
motor_vehicle_crash_deaths_ci_high_white,1.0,-1.0,0.012751258516559269,1
access_to_exercise_opportunities_raw_value,1.0,1.0,0.0039083901653729795,1
premature_death_ci_high,1.0,-1.0,0.003808459266491378,1
irr_county_value,1.0,-1.0,0.0037879706971373937,1
premature_death_ci_high_white,1.0,-1.0,0.002611215675283464,1
premature_age_adjusted_mortality_ci_high,1.0,-1.0,0.002610274366677568,1
poor_mental_health_days_raw_value,1.0,1.0,0.002594559258836798,1
driving_alone_to_work_ci_low_white,1.0,1.0,0.0025580264941360196,1
low_birthweight_ci_low_white,1.0,1.0,0.0022830411773860485,1
some_college_ci_high,1.0,-1.0,0.0019244339158269483,1
ratio_of_population_to_primary_care_physicians,0.9933333333333333,-0.9933333333333333,0.0030915864824160046,1
injury_deaths_ci_low_white,0.9933333333333333,0.9933333333333333,0.001774652486410693,1
poor_mental_health_days_ci_high,0.9866666666666667,0.9866666666666667,0.0028058735650523347,1
income_inequality_ci_high,0.9866666666666667,-0.9866666666666667,0.0025520521735993896,1
gender_pay_gap_raw_value,0.9866666666666667,-0.9866666666666667,0.00233182109491383,1
ratio_of_population_to_primary_care_providers_other_than_physic,0.98,-0.98,0.0026810983415533744,1
american_indian_or_alaska_native_raw_value,0.98,-0.98,0.002664588661389568,1
child_mortality_ci_high,0.98,-0.98,0.0018749435271201943,1
social_associations_numerator,0.9733333333333334,0.9733333333333334,0.008676810733892787,1
motor_vehicle_crash_deaths_white,0.9666666666666667,-0.9666666666666667,0.006027310038926641,1
preventable_hospital_stays_white,0.9666666666666667,-0.9666666666666667,0.0034015075584511666,1
div_9,0.96,-0.9466666666666667,0.00013458438259461556,1
premature_death_flag_0_no_flag_1_unreliable_2_suppressed,0.96,-0.96,3.4159061186813852e-06,1
life_expectancy_ci_low,0.9533333333333334,0.9533333333333334,0.002599839466017586,1
gender_pay_gap_ci_high,0.9466666666666667,-0.9466666666666667,0.0024673474615828275,1
premature_age_adjusted_mortality_ci_high_white,0.9466666666666667,-0.9466666666666667,0.00225037520292047,1
reading_scores_white,0.9266666666666666,-0.9266666666666666,0.002603325847764455,1
driving_alone_to_work_ci_high,0.92,-0.92,0.0019977216888187985,1
low_birthweight_numerator,0.9133333333333333,0.9133333333333333,0.0020555800719539276,1
child_care_centers_denominator,0.9066666666666666,0.9066666666666666,0.003971809164023391,1
low_birthweight_denominator,0.9066666666666666,0.9066666666666666,0.003939294063951905,1
div_5,0.9066666666666666,-0.8933333333333333,0.0005173988283541947,1
some_college_raw_value,0.9,-0.9,0.0018295019419905486,1
frequent_mental_distress_ci_high,0.9,0.9,0.0018011836511166242,1
other_primary_care_providers_raw_value,0.8933333333333333,0.8933333333333333,0.0027330518883813314,1
income_inequality_raw_value,0.88,-0.88,0.0024353682460361166,1
non_hispanic_black_numerator,0.88,0.88,0.0023006355618301706,1
premature_age_adjusted_mortality_raw_value,0.88,-0.88,0.002143672433737153,1
suicides_ci_low_white,0.88,0.88,0.0016555104836974313,1
div_4,0.88,0.8266666666666667,0.00022211192804184922,1
poor_mental_health_days_ci_low,0.8666666666666667,0.8666666666666667,0.002348653815557798,1
percentage_of_households_with_overcrowding_ci_high,0.86,-0.86,0.0023410736487323508,1
firearm_fatalities_ci_high,0.86,-0.86,0.0021486036141485925,1
lbw_unreliable_indicator_unreliable_numerator_20_or_relative_st,0.8533333333333334,-0.8533333333333334,5.362300187936046e-06,1
high_school_graduation_raw_value,0.8466666666666667,-0.82,0.003321841282233005,1
driving_alone_to_work_white,0.8466666666666667,0.8466666666666667,0.0021554489169088227,1
frequent_mental_distress_raw_value,0.8466666666666667,0.8466666666666667,0.0017468057172190532,1
american_indian_or_alaska_native_numerator,0.84,-0.84,0.002127620313439877,1
motor_vehicle_crash_deaths_raw_value,0.8333333333333334,-0.8333333333333334,0.00641184323075825,1
rural_raw_value,0.8333333333333334,-0.8333333333333334,0.002805601819834492,1
children_in_single_parent_households_denominator,0.8266666666666667,0.8266666666666667,0.003596856924648358,1
suicides_ci_high_white,0.8133333333333334,-0.8133333333333334,0.002017734731123427,1
adult_obesity_ci_low,0.8,-0.8,0.002591916311282761,1
injury_deaths_ci_low,0.7933333333333333,0.7933333333333333,0.0016322299454028075,1
juvenile_arrests_raw_value,0.7866666666666666,0.6133333333333333,0.0034193554662779926,1
gender_pay_gap_numerator,0.7866666666666666,-0.7866666666666666,0.003092203604234126,1
broadband_access_ci_low,0.7866666666666666,0.7866666666666666,0.0024296332727921834,1
firearm_fatalities_raw_value,0.7866666666666666,-0.7866666666666666,0.002383026419276462,1
hiv_prevalence_numerator,0.7866666666666666,0.7866666666666666,0.00222208596666349,1
number_of_juvenile_delinquency_cases_formally_processed_by_a_ju,0.7866666666666666,0.7733333333333333,0.0021089363882852417,1
non_hispanic_white_numerator,0.78,0.78,0.01233408747742371,1
primary_care_physicians_raw_value,0.78,0.7666666666666667,0.0033599273925340655,1
firearm_fatalities_white,0.78,-0.78,0.002742922708879127,1
child_mortality_numerator,0.78,0.78,0.0014350590053821839,1
div_6,0.78,0.5533333333333333,0.00018988949370997088,1
below_18_years_of_age_numerator,0.7733333333333333,0.7733333333333333,0.0033294047803158772,1
motor_vehicle_crash_deaths_ci_high,0.7666666666666667,-0.7666666666666667,0.012759928881280356,1
percentage_of_households_with_high_housing_costs,0.7666666666666667,0.7666666666666667,0.0017567329862575758,1
percentage_of_households_with_high_housing_costs_ci_low,0.76,0.76,0.0018215174053004294,1
uninsured_children_ci_low,0.7533333333333333,0.74,0.0022785140217878278,1
female_raw_value,0.7533333333333333,0.7533333333333333,0.002203870165957633,1
juvenile_arrests_denominator,0.7533333333333333,0.7533333333333333,0.001201840888685272,1
div_2,0.7533333333333333,0.24666666666666667,0.00022056194793833666,1
uninsured_children_denominator,0.7466666666666667,0.7466666666666667,0.003760954817048254,1
frequent_mental_distress_ci_low,0.7333333333333333,0.7333333333333333,0.0017071317731687753,1
children_eligible_for_free_or_reduced_price_lunch_raw_value,0.72,-0.6933333333333334,0.0024211614860726914,1
div_3,0.72,-0.6533333333333333,0.0004776223503056316,1
severe_housing_cost_burden_ci_low,0.7133333333333334,0.7133333333333334,0.0020813249520488203,1
motor_vehicle_crash_deaths_ci_low,0.7066666666666667,-0.7066666666666667,0.004366642356287552,1
alcohol_impaired_driving_deaths_ci_low,0.7,0.7,0.0019071487685598453,1
diabetes_prevalence_ci_low,0.7,-0.7,0.0017724602868859623,1
low_birthweight_ci_high,0.6933333333333334,-0.6933333333333334,0.0021991190873743285,1
premature_death_white,0.6933333333333334,-0.6933333333333334,0.002138924097443209,1
adult_smoking_ci_low,0.6933333333333334,-0.6933333333333334,0.0018281450547094828,1
not_proficient_in_english_ci_low,0.6933333333333334,0.6933333333333334,0.0014838686915680376,1
motor_vehicle_crash_deaths_ci_low_white,0.6733333333333333,-0.6733333333333333,0.003975754081932728,1
air_pollution_particulate_matter_raw_value,0.6733333333333333,-0.6466666666666666,0.003011262417905402,1
math_scores_white,0.6733333333333333,-0.66,0.002507930164782547,1
uninsured_children_raw_value,0.6733333333333333,0.66,0.0021655987692794773,1
premature_death_flag_hispanic_no_flag_1_unreliable_2_suppressed,0.6666666666666666,-0.24,0.00013128174337167123,1
homeownership_ci_high,0.6533333333333333,-0.6533333333333333,0.0021775458551076088,1
firearm_fatalities_ci_high_white,0.6466666666666666,-0.6466666666666666,0.005659781075267342,1
limited_access_to_healthy_foods_raw_value,0.6466666666666666,-0.6466666666666666,0.002257149053321452,1
food_environment_index_numerator,0.6466666666666666,-0.6466666666666666,0.00224464334232288,1
children_in_poverty_ci_high,0.6466666666666666,-0.6466666666666666,0.0019239050078027724,1
div_7,0.6466666666666666,0.35333333333333333,8.456625993881158e-05,1
_5_digit_fips_c2,0.6333333333333333,0.02,0.0038640296140568364,1
_5_digit_fips_c3,0.6333333333333333,0.02,0.0038011004814403012,1
state_fips_c2,0.6333333333333333,0.006666666666666667,0.0022011127313196002,1
state_fips_c3,0.6333333333333333,0.006666666666666667,0.0021663194692690775,1
diabetes_prevalence_raw_value,0.6333333333333333,-0.6333333333333333,0.0016188798874523897,1
children_in_poverty_numerator,0.6333333333333333,0.6333333333333333,0.0015105810730810837,1
homeownership_numerator,0.6133333333333333,0.6133333333333333,0.008204289195851882,1
long_commute_driving_alone_ci_high,0.6,-0.6,0.003278347522102514,1
unemployment_raw_value,0.6,-0.52,0.0030346230758907552,1
uninsured_children_ci_high,0.6,0.5866666666666667,0.0021775391488798768,1
income_inequality_denominator,0.6,0.6,0.001980533647033647,1
diabetes_prevalence_ci_high,0.5866666666666667,-0.5866666666666667,0.0015317982745834584,0
native_hawaiian_or_other_pacific_islander_numerator,0.56,0.3333333333333333,0.0017495523390586387,0
premature_death_flag_black_no_flag_1_unreliable_2_suppressed,0.5533333333333333,-0.32666666666666666,0.00011758517361837199,0
limited_access_to_healthy_foods_denominator,0.5466666666666666,0.5466666666666666,0.006472007447455773,0
excessive_drinking_raw_value,0.5466666666666666,-0.44,0.0026277023025214094,0
percentage_of_households_with_overcrowding,0.5466666666666666,-0.5466666666666666,0.002240776818192964,0
adult_smoking_raw_value,0.5466666666666666,-0.5466666666666666,0.0017492813772104843,0
div_8,0.5466666666666666,0.24,0.00018518881709731386,0
premature_death_flag_aian_no_flag_1_unreliable_2_suppressed,0.5466666666666666,0.26666666666666666,5.750101433712927e-05,0
high_school_completion_ci_high,0.54,-0.54,0.0015783014125714577,0
excessive_drinking_ci_low,0.5266666666666666,-0.47333333333333333,0.0028483444879262706,0
firearm_fatalities_ci_low_white,0.5266666666666666,-0.5266666666666666,0.0025715248942651935,0
children_in_single_parent_households_numerator,0.5266666666666666,0.5266666666666666,0.0019680271300916694,0
census_participation_raw_value,0.52,0.49333333333333335,0.00257050766490851,0
social_associations_raw_value,0.52,0.37333333333333335,0.0023433007591108137,0
life_expectancy_ci_low_white,0.52,0.52,0.001967974185371904,0
flu_vaccinations_white,0.5066666666666667,-0.4266666666666667,0.002659279629317272,0
sexually_transmitted_infections_raw_value,0.5,-0.5,0.0019084393740212491,0
ratio_of_population_to_mental_health_providers,0.49333333333333335,-0.49333333333333335,0.0026227964060173575,0
low_birthweight_ci_low,0.4866666666666667,0.4866666666666667,0.001995045464257195,0
other_primary_care_providers_numerator,0.48,0.48,0.011117959320477972,0
residential_segregation_black_white_raw_value,0.4666666666666667,-0.26666666666666666,0.0028853417924009886,0
median_household_income_ci_low_hispanic,0.4666666666666667,-0.44,0.0025310799563346646,0
children_in_poverty_ci_high_hispanic,0.46,0.22,0.002859782974633117,0
firearm_fatalities_ci_low,0.46,-0.46,0.002717876108582851,0
gender_pay_gap_ci_low,0.46,-0.46,0.002344645509234994,0
children_in_poverty_raw_value,0.46,-0.46,0.001758519783674558,0
excessive_drinking_ci_high,0.4533333333333333,-0.26666666666666666,0.0024989434542237567,0
homeownership_raw_value,0.4533333333333333,-0.4533333333333333,0.00211415529818132,0
injury_deaths_ci_high_white,0.4533333333333333,-0.4533333333333333,0.001792713266801178,0
drinking_water_violations_raw_value,0.4533333333333333,0.25333333333333335,0.00017009928642496488,0
mental_health_providers_raw_value,0.44666666666666666,0.42,0.0027238450953843162,0
children_eligible_for_free_or_reduced_price_lunch_denominator,0.44666666666666666,0.44666666666666666,0.002096812803286242,0
adult_smoking_ci_high,0.44666666666666666,-0.4066666666666667,0.0018800409661360522,0
premature_death_flag_nhopi_no_flag_1_unreliable_2_suppressed,0.44666666666666666,-0.38,5.718470822829517e-06,0
child_care_cost_burden_raw_value,0.43333333333333335,0.04666666666666667,0.0036982281331987303,0
median_household_income_ci_low_white,0.4266666666666667,0.4266666666666667,0.0017238036480465102,0
premature_death_flag_asian_pacific_islander_no_flag_1_unreliabl,0.4266666666666667,0.10666666666666667,7.553854003007247e-05,0
school_segregation_raw_value,0.42,0.35333333333333333,0.0027518290839308665,0
median_household_income_hispanic,0.42,-0.4066666666666667,0.0025073117554844384,0
alcohol_impaired_driving_deaths_ci_high,0.42,-0.42,0.002119232001924941,0
drug_overdose_deaths_ci_low,0.42,0.36666666666666664,0.001951458872206721,0
teen_births_numerator,0.42,0.42,0.0014627398881274358,0
traffic_volume_raw_value,0.41333333333333333,0.41333333333333333,0.005869689449399866,0
low_birthweight_ci_high_white,0.41333333333333333,-0.41333333333333333,0.0019097672543847725,0
premature_age_adjusted_mortality_white,0.41333333333333333,-0.41333333333333333,0.001869889416318402,0
child_care_centers_numerator,0.4066666666666667,0.4066666666666667,0.0025115665000749786,0
below_18_years_of_age_raw_value,0.4066666666666667,0.2733333333333333,0.0020564467272867746,0
food_environment_index_raw_value,0.4066666666666667,0.4066666666666667,0.0018078890575161774,0
dentists_raw_value,0.4,0.38666666666666666,0.002944505011147418,0
ratio_of_population_to_dentists,0.38,-0.38,0.0027343479347919837,0
child_care_centers_raw_value,0.38,-0.12666666666666668,0.002236236341301937,0
teen_births_ci_high_white,0.38,-0.38,0.0018784826944039127,0
school_funding_adequacy_raw_value,0.37333333333333335,0.32,0.0024270165951630553,0
children_in_poverty_ci_low_hispanic,0.37333333333333335,0.30666666666666664,0.001837050850301855,0
voter_turnout_numerator,0.36666666666666664,0.36666666666666664,0.009470277764787509,0
voter_turnout_denominator,0.36666666666666664,0.36666666666666664,0.007963042859200567,0
rural_numerator,0.36666666666666664,0.15333333333333332,0.0023901070721008446,0
limited_access_to_healthy_foods_numerator,0.36666666666666664,0.36666666666666664,0.0018323427703408708,0
high_school_completion_raw_value,0.36666666666666664,-0.36666666666666664,0.0014918963112990203,0
child_mortality_denominator,0.36,0.36,0.002407456210713996,0
children_in_poverty_ci_high_white,0.35333333333333333,0.35333333333333333,0.0020785293870700123,0
reading_scores_raw_value,0.35333333333333333,-0.35333333333333333,0.0019235373742405393,0
poor_physical_health_days_raw_value,0.35333333333333333,0.35333333333333333,0.0017632940428332529,0
children_in_single_parent_households_ci_low,0.35333333333333333,0.35333333333333333,0.0014937021204158001,0
poor_physical_health_days_ci_high,0.3466666666666667,0.3466666666666667,0.0019560948810716686,0
median_household_income_ci_high_hispanic,0.34,-0.12666666666666668,0.0023978305535792476,0
driving_alone_to_work_raw_value,0.34,-0.34,0.0020236453972618854,0
unemployment_denominator,0.3333333333333333,0.3333333333333333,0.008659676065385912,0
injury_deaths_numerator,0.3333333333333333,0.3333333333333333,0.00435296033871112,0
adult_obesity_raw_value,0.3333333333333333,-0.3333333333333333,0.0026433017893571693,0
premature_death_numerator,0.3333333333333333,0.3333333333333333,0.0017922798173902572,0
premature_age_adjusted_mortality_numerator,0.3333333333333333,0.3333333333333333,0.0017818085902904014,0
voter_turnout_raw_value,0.32666666666666666,0.23333333333333334,0.0016100440039380466,0
high_school_completion_ci_low,0.32,-0.28,0.001613517824279235,0
child_mortality_raw_value,0.31333333333333335,-0.31333333333333335,0.001991518838989973,0
percentage_of_households_with_high_housing_costs_ci_high,0.31333333333333335,0.31333333333333335,0.0017468119817144708,0
alcohol_impaired_driving_deaths_numerator,0.31333333333333335,0.31333333333333335,0.0013081846917308172,0
some_college_ci_low,0.30666666666666664,-0.30666666666666664,0.0017069692286989287,0
long_commute_driving_alone_denominator,0.29333333333333333,0.29333333333333333,0.009066561650938746,0
driving_alone_to_work_denominator,0.29333333333333333,0.29333333333333333,0.008981354704084569,0
uninsured_children_numerator,0.29333333333333333,0.29333333333333333,0.0022237479121656888,0
access_to_exercise_opportunities_numerator,0.2866666666666667,0.2866666666666667,0.01209219525795666,0
children_in_single_parent_households_raw_value,0.28,0.26666666666666666,0.001528131365990589,0
insufficient_sleep_raw_value,0.2733333333333333,-0.07333333333333333,0.0026113356473154337,0
uninsured_adults_ci_low,0.2733333333333333,0.14,0.0023710165885529157,0
math_scores_raw_value,0.2733333333333333,-0.24666666666666667,0.0019145896565385982,0
teen_births_denominator,0.26666666666666666,0.26666666666666666,0.007629915864955842,0
children_in_single_parent_households_ci_high,0.26666666666666666,0.16,0.001473504478602101,0
unemployment_numerator,0.26,0.26,0.00810929297796845,0
